snap_id,wh_id,material_id,snap_dt_key,on_hand_qty,alloc_qty,in_transit_qty,cycle_count_diff_qty,frozen_qty,qa_hold_qty,expiry_risk_qty
54595,WH_S_FG,MAT_FG_1003,20240521,204,43,14,0,0,0,0
54596,WH_S_FG,MAT_FG_1004,20240521,216,47,15,0,0,0,0
54597,WH_S_FG,MAT_FG_1005,20240521,228,51,16,0,0,0,0
54598,WH_S_FG,MAT_FG_1006,20240521,240,55,12,0,0,0,0
54599,WH_S_FG,MAT_RM_2001,20240521,252,59,13,0,0,0,0
54600,WH_S_FG,MAT_RM_2002,20240521,264,63,14,0,0,0,0
54601,WH_S_FG,MAT_RM_2003,20240521,276,35,15,0,0,0,0
54602,WH_S_FG,MAT_RM_2004,20240521,288,39,16,0,0,0,0
54603,WH_S_FG,MAT_RM_2005,20240521,300,43,12,0,0,0,0
54604,WH_S_FG,MAT_RM_2006,20240521,312,47,13,0,0,0,0
54605,WH_S_FG,MAT_RM_2007,20240521,324,51,14,0,0,0,0
54606,WH_S_FG,MAT_RM_2008,20240521,336,55,15,0,0,0,0
54607,WH_S_FG,MAT_RM_2009,20240521,348,59,16,0,0,0,0
54608,WH_S_FG,MAT_RM_2010,20240521,360,63,12,0,0,0,0
54609,WH_E_RM,MAT_FG_1001,20240523,186,35,12,0,0,0,0
54610,WH_E_RM,MAT_FG_1002,20240523,198,39,13,0,0,0,0
54611,WH_E_RM,MAT_FG_1003,20240523,210,43,14,0,0,0,0
54612,WH_E_RM,MAT_FG_1004,20240523,222,47,15,0,0,0,0
54613,WH_E_RM,MAT_FG_1005,20240523,234,51,16,0,0,0,0
54614,WH_E_RM,MAT_FG_1006,20240523,246,55,12,0,0,0,0
54615,WH_E_RM,MAT_RM_2001,20240523,258,59,13,0,0,0,0
54616,WH_E_RM,MAT_RM_2002,20240523,270,63,14,0,0,0,0
54617,WH_E_RM,MAT_RM_2003,20240523,282,35,15,0,0,0,0
54618,WH_E_RM,MAT_RM_2004,20240523,294,39,16,0,0,0,0
54619,WH_E_RM,MAT_RM_2005,20240523,306,43,12,0,0,0,0
54620,WH_E_RM,MAT_RM_2006,20240523,318,47,13,0,0,0,0
54621,WH_E_RM,MAT_RM_2007,20240523,330,51,14,0,0,0,0
54622,WH_E_RM,MAT_RM_2008,20240523,342,55,15,0,0,0,0
54623,WH_E_RM,MAT_RM_2009,20240523,354,59,16,0,0,0,0
54624,WH_E_RM,MAT_RM_2010,20240523,366,63,12,0,0,0,0
54625,WH_E_FG,MAT_FG_1001,20240523,186,35,12,0,0,0,0
54626,WH_E_FG,MAT_FG_1002,20240523,198,39,13,0,0,0,0
54627,WH_E_FG,MAT_FG_1003,20240523,210,43,14,0,0,0,0
54628,WH_E_FG,MAT_FG_1004,20240523,222,47,15,0,0,0,0
54629,WH_E_FG,MAT_FG_1005,20240523,234,51,16,0,0,0,0
54630,WH_E_FG,MAT_FG_1006,20240523,246,55,12,0,0,0,0
54631,WH_E_FG,MAT_RM_2001,20240523,258,59,13,0,0,0,0
54632,WH_E_FG,MAT_RM_2002,20240523,270,63,14,0,0,0,0
54633,WH_E_FG,MAT_RM_2003,20240523,282,35,15,0,0,0,0
54634,WH_E_FG,MAT_RM_2004,20240523,294,39,16,0,0,0,0
54635,WH_E_FG,MAT_RM_2005,20240523,306,43,12,0,0,0,0
54636,WH_E_FG,MAT_RM_2006,20240523,318,47,13,0,0,0,0
54637,WH_E_FG,MAT_RM_2007,20240523,330,51,14,0,0,0,0
54638,WH_E_FG,MAT_RM_2008,20240523,342,55,15,0,0,0,0
54639,WH_E_FG,MAT_RM_2009,20240523,354,59,16,0,0,0,0
54640,WH_E_FG,MAT_RM_2010,20240523,366,63,12,0,0,0,0
54641,WH_S_RM,MAT_FG_1001,20240523,186,35,12,0,0,0,0
54642,WH_S_RM,MAT_FG_1002,20240523,198,39,13,0,0,0,0
54643,WH_S_RM,MAT_FG_1003,20240523,210,43,14,0,0,0,0
54644,WH_S_RM,MAT_FG_1004,20240523,222,47,15,0,0,0,0
54645,WH_S_RM,MAT_FG_1005,20240523,234,51,16,0,0,0,0
54646,WH_S_RM,MAT_FG_1006,20240523,246,55,12,0,0,0,0
54647,WH_S_RM,MAT_RM_2001,20240523,258,59,13,0,0,0,0
54648,WH_S_RM,MAT_RM_2002,20240523,270,63,14,0,0,0,0
54649,WH_S_RM,MAT_RM_2003,20240523,282,35,15,0,0,0,0
54650,WH_S_RM,MAT_RM_2004,20240523,294,39,16,0,0,0,0
54651,WH_S_RM,MAT_RM_2005,20240523,306,43,12,0,0,0,0
54652,WH_S_RM,MAT_RM_2006,20240523,318,47,13,0,0,0,0
54653,WH_S_RM,MAT_RM_2007,20240523,330,51,14,0,0,0,0
54654,WH_S_RM,MAT_RM_2008,20240523,342,55,15,0,0,0,0
54655,WH_S_RM,MAT_RM_2009,20240523,354,59,16,0,0,0,0
54656,WH_S_RM,MAT_RM_2010,20240523,366,63,12,0,0,0,0
54657,WH_S_FG,MAT_FG_1001,20240523,186,35,12,0,0,0,0
54658,WH_S_FG,MAT_FG_1002,20240523,198,39,13,0,0,0,0
54659,WH_S_FG,MAT_FG_1003,20240523,210,43,14,0,0,0,0
54660,WH_S_FG,MAT_FG_1004,20240523,222,47,15,0,0,0,0
54661,WH_S_FG,MAT_FG_1005,20240523,234,51,16,0,0,0,0
54662,WH_S_FG,MAT_FG_1006,20240523,246,55,12,0,0,0,0
54663,WH_S_FG,MAT_RM_2001,20240523,258,59,13,0,0,0,0
54664,WH_S_FG,MAT_RM_2002,20240523,270,63,14,0,0,0,0
54665,WH_S_FG,MAT_RM_2003,20240523,282,35,15,0,0,0,0
54666,WH_S_FG,MAT_RM_2004,20240523,294,39,16,0,0,0,0
54667,WH_S_FG,MAT_RM_2005,20240523,306,43,12,0,0,0,0
54668,WH_S_FG,MAT_RM_2006,20240523,318,47,13,0,0,0,0
54669,WH_S_FG,MAT_RM_2007,20240523,330,51,14,0,0,0,0
54670,WH_S_FG,MAT_RM_2008,20240523,342,55,15,0,0,0,0
54671,WH_S_FG,MAT_RM_2009,20240523,354,59,16,0,0,0,0
54672,WH_S_FG,MAT_RM_2010,20240523,366,63,12,0,0,0,0
54673,WH_E_RM,MAT_FG_1001,20240525,192,35,12,0,0,0,0
54674,WH_E_RM,MAT_FG_1002,20240525,204,39,13,0,0,0,0
54675,WH_E_RM,MAT_FG_1003,20240525,216,43,14,0,0,0,0
54676,WH_E_RM,MAT_FG_1004,20240525,228,47,15,0,0,0,0
54677,WH_E_RM,MAT_FG_1005,20240525,240,51,16,0,0,0,0
54678,WH_E_RM,MAT_FG_1006,20240525,252,55,12,0,0,0,0
54679,WH_E_RM,MAT_RM_2001,20240525,264,59,13,0,0,0,0
54680,WH_E_RM,MAT_RM_2002,20240525,276,63,14,0,0,0,0
54681,WH_E_RM,MAT_RM_2003,20240525,288,35,15,0,0,0,0
54682,WH_E_RM,MAT_RM_2004,20240525,300,39,16,0,0,0,0
54683,WH_E_RM,MAT_RM_2005,20240525,312,43,12,0,0,0,0
54684,WH_E_RM,MAT_RM_2006,20240525,324,47,13,0,0,0,0
54685,WH_E_RM,MAT_RM_2007,20240525,336,51,14,0,0,0,0
54686,WH_E_RM,MAT_RM_2008,20240525,348,55,15,0,0,0,0
54687,WH_E_RM,MAT_RM_2009,20240525,360,59,16,0,0,0,0
54688,WH_E_RM,MAT_RM_2010,20240525,372,63,12,0,0,0,0
54689,WH_E_FG,MAT_FG_1001,20240525,192,35,12,0,0,0,0
54690,WH_E_FG,MAT_FG_1002,20240525,204,39,13,0,0,0,0
54691,WH_E_FG,MAT_FG_1003,20240525,216,43,14,0,0,0,0
54692,WH_E_FG,MAT_FG_1004,20240525,228,47,15,0,0,0,0
54693,WH_E_FG,MAT_FG_1005,20240525,240,51,16,0,0,0,0
54694,WH_E_FG,MAT_FG_1006,20240525,252,55,12,0,0,0,0
54695,WH_E_FG,MAT_RM_2001,20240525,264,59,13,0,0,0,0
54696,WH_E_FG,MAT_RM_2002,20240525,276,63,14,0,0,0,0
54697,WH_E_FG,MAT_RM_2003,20240525,288,35,15,0,0,0,0
54698,WH_E_FG,MAT_RM_2004,20240525,300,39,16,0,0,0,0
54699,WH_E_FG,MAT_RM_2005,20240525,312,43,12,0,0,0,0
54700,WH_E_FG,MAT_RM_2006,20240525,324,47,13,0,0,0,0
54701,WH_E_FG,MAT_RM_2007,20240525,336,51,14,0,0,0,0
54702,WH_E_FG,MAT_RM_2008,20240525,348,55,15,0,0,0,0
54703,WH_E_FG,MAT_RM_2009,20240525,360,59,16,0,0,0,0
54704,WH_E_FG,MAT_RM_2010,20240525,372,63,12,0,0,0,0
54705,WH_S_RM,MAT_FG_1001,20240525,192,35,12,0,0,0,0
54706,WH_S_RM,MAT_FG_1002,20240525,204,39,13,0,0,0,0
54707,WH_S_RM,MAT_FG_1003,20240525,216,43,14,0,0,0,0
54708,WH_S_RM,MAT_FG_1004,20240525,228,47,15,0,0,0,0
54709,WH_S_RM,MAT_FG_1005,20240525,240,51,16,0,0,0,0
54710,WH_S_RM,MAT_FG_1006,20240525,252,55,12,0,0,0,0
54711,WH_S_RM,MAT_RM_2001,20240525,264,59,13,0,0,0,0
54712,WH_S_RM,MAT_RM_2002,20240525,276,63,14,0,0,0,0
54713,WH_S_RM,MAT_RM_2003,20240525,288,35,15,0,0,0,0
54714,WH_S_RM,MAT_RM_2004,20240525,300,39,16,0,0,0,0
54715,WH_S_RM,MAT_RM_2005,20240525,312,43,12,0,0,0,0
54716,WH_S_RM,MAT_RM_2006,20240525,324,47,13,0,0,0,0
54717,WH_S_RM,MAT_RM_2007,20240525,336,51,14,0,0,0,0
54718,WH_S_RM,MAT_RM_2008,20240525,348,55,15,0,0,0,0
54719,WH_S_RM,MAT_RM_2009,20240525,360,59,16,0,0,0,0
54720,WH_S_RM,MAT_RM_2010,20240525,372,63,12,0,0,0,0
54721,WH_S_FG,MAT_FG_1001,20240525,192,35,12,0,0,0,0
54722,WH_S_FG,MAT_FG_1002,20240525,204,39,13,0,0,0,0
54723,WH_S_FG,MAT_FG_1003,20240525,216,43,14,0,0,0,0
54724,WH_S_FG,MAT_FG_1004,20240525,228,47,15,0,0,0,0
54725,WH_S_FG,MAT_FG_1005,20240525,240,51,16,0,0,0,0
54726,WH_S_FG,MAT_FG_1006,20240525,252,55,12,0,0,0,0
54727,WH_S_FG,MAT_RM_2001,20240525,264,59,13,0,0,0,0
54728,WH_S_FG,MAT_RM_2002,20240525,276,63,14,0,0,0,0
54729,WH_S_FG,MAT_RM_2003,20240525,288,35,15,0,0,0,0
54730,WH_S_FG,MAT_RM_2004,20240525,300,39,16,0,0,0,0
54731,WH_S_FG,MAT_RM_2005,20240525,312,43,12,0,0,0,0
54732,WH_S_FG,MAT_RM_2006,20240525,324,47,13,0,0,0,0
54733,WH_S_FG,MAT_RM_2007,20240525,336,51,14,0,0,0,0
54734,WH_S_FG,MAT_RM_2008,20240525,348,55,15,0,0,0,0
54735,WH_S_FG,MAT_RM_2009,20240525,360,59,16,0,0,0,0
54736,WH_S_FG,MAT_RM_2010,20240525,372,63,12,0,0,0,0
54737,WH_E_RM,MAT_FG_1001,20240527,198,35,12,0,0,0,0
54738,WH_E_RM,MAT_FG_1002,20240527,210,39,13,0,0,0,0
54739,WH_E_RM,MAT_FG_1003,20240527,222,43,14,0,0,0,0
54740,WH_E_RM,MAT_FG_1004,20240527,234,47,15,0,0,0,0
54741,WH_E_RM,MAT_FG_1005,20240527,246,51,16,0,0,0,0
54742,WH_E_RM,MAT_FG_1006,20240527,258,55,12,0,0,0,0
54743,WH_E_RM,MAT_RM_2001,20240527,270,59,13,0,0,0,0
54744,WH_E_RM,MAT_RM_2002,20240527,282,63,14,0,0,0,0
54745,WH_E_RM,MAT_RM_2003,20240527,294,35,15,0,0,0,0
54746,WH_E_RM,MAT_RM_2004,20240527,306,39,16,0,0,0,0
54747,WH_E_RM,MAT_RM_2005,20240527,318,43,12,0,0,0,0
54748,WH_E_RM,MAT_RM_2006,20240527,330,47,13,0,0,0,0
54749,WH_E_RM,MAT_RM_2007,20240527,342,51,14,0,0,0,0
54750,WH_E_RM,MAT_RM_2008,20240527,354,55,15,0,0,0,0
54751,WH_E_RM,MAT_RM_2009,20240527,366,59,16,0,0,0,0
54752,WH_E_RM,MAT_RM_2010,20240527,378,63,12,0,0,0,0
54753,WH_E_FG,MAT_FG_1001,20240527,198,35,12,0,0,0,0
54754,WH_E_FG,MAT_FG_1002,20240527,210,39,13,0,0,0,0
54755,WH_E_FG,MAT_FG_1003,20240527,222,43,14,0,0,0,0
54756,WH_E_FG,MAT_FG_1004,20240527,234,47,15,0,0,0,0
54757,WH_E_FG,MAT_FG_1005,20240527,246,51,16,0,0,0,0
54758,WH_E_FG,MAT_FG_1006,20240527,258,55,12,0,0,0,0
54759,WH_E_FG,MAT_RM_2001,20240527,270,59,13,0,0,0,0
54760,WH_E_FG,MAT_RM_2002,20240527,282,63,14,0,0,0,0
54761,WH_E_FG,MAT_RM_2003,20240527,294,35,15,0,0,0,0
54762,WH_E_FG,MAT_RM_2004,20240527,306,39,16,0,0,0,0
54763,WH_E_FG,MAT_RM_2005,20240527,318,43,12,0,0,0,0
54764,WH_E_FG,MAT_RM_2006,20240527,330,47,13,0,0,0,0
54765,WH_E_FG,MAT_RM_2007,20240527,342,51,14,0,0,0,0
54766,WH_E_FG,MAT_RM_2008,20240527,354,55,15,0,0,0,0
54767,WH_E_FG,MAT_RM_2009,20240527,366,59,16,0,0,0,0
54768,WH_E_FG,MAT_RM_2010,20240527,378,63,12,0,0,0,0
54769,WH_S_RM,MAT_FG_1001,20240527,198,35,12,0,0,0,0
54770,WH_S_RM,MAT_FG_1002,20240527,210,39,13,0,0,0,0
54771,WH_S_RM,MAT_FG_1003,20240527,222,43,14,0,0,0,0
54772,WH_S_RM,MAT_FG_1004,20240527,234,47,15,0,0,0,0
54773,WH_S_RM,MAT_FG_1005,20240527,246,51,16,0,0,0,0
54774,WH_S_RM,MAT_FG_1006,20240527,258,55,12,0,0,0,0
54775,WH_S_RM,MAT_RM_2001,20240527,270,59,13,0,0,0,0
54776,WH_S_RM,MAT_RM_2002,20240527,282,63,14,0,0,0,0
54777,WH_S_RM,MAT_RM_2003,20240527,294,35,15,0,0,0,0
54778,WH_S_RM,MAT_RM_2004,20240527,306,39,16,0,0,0,0
54779,WH_S_RM,MAT_RM_2005,20240527,318,43,12,0,0,0,0
54780,WH_S_RM,MAT_RM_2006,20240527,330,47,13,0,0,0,0
54781,WH_S_RM,MAT_RM_2007,20240527,342,51,14,0,0,0,0
54782,WH_S_RM,MAT_RM_2008,20240527,354,55,15,0,0,0,0
54783,WH_S_RM,MAT_RM_2009,20240527,366,59,16,0,0,0,0
54784,WH_S_RM,MAT_RM_2010,20240527,378,63,12,0,0,0,0
54785,WH_S_FG,MAT_FG_1001,20240527,198,35,12,0,0,0,0
54786,WH_S_FG,MAT_FG_1002,20240527,210,39,13,0,0,0,0
54787,WH_S_FG,MAT_FG_1003,20240527,222,43,14,0,0,0,0
54788,WH_S_FG,MAT_FG_1004,20240527,234,47,15,0,0,0,0
54789,WH_S_FG,MAT_FG_1005,20240527,246,51,16,0,0,0,0
54790,WH_S_FG,MAT_FG_1006,20240527,258,55,12,0,0,0,0
54791,WH_S_FG,MAT_RM_2001,20240527,270,59,13,0,0,0,0
54792,WH_S_FG,MAT_RM_2002,20240527,282,63,14,0,0,0,0
54793,WH_S_FG,MAT_RM_2003,20240527,294,35,15,0,0,0,0
54794,WH_S_FG,MAT_RM_2004,20240527,306,39,16,0,0,0,0
54795,WH_S_FG,MAT_RM_2005,20240527,318,43,12,0,0,0,0
54796,WH_S_FG,MAT_RM_2006,20240527,330,47,13,0,0,0,0
54797,WH_S_FG,MAT_RM_2007,20240527,342,51,14,0,0,0,0
54798,WH_S_FG,MAT_RM_2008,20240527,354,55,15,0,0,0,0
54799,WH_S_FG,MAT_RM_2009,20240527,366,59,16,0,0,0,0
54800,WH_S_FG,MAT_RM_2010,20240527,378,63,12,0,0,0,0
54801,WH_E_RM,MAT_FG_1001,20240529,183,35,12,0,0,0,0
54802,WH_E_RM,MAT_FG_1002,20240529,195,39,13,0,0,0,0
54803,WH_E_RM,MAT_FG_1003,20240529,207,43,14,0,0,0,0
54804,WH_E_RM,MAT_FG_1004,20240529,219,47,15,0,0,0,0
54805,WH_E_RM,MAT_FG_1005,20240529,231,51,16,0,0,0,0
54806,WH_E_RM,MAT_FG_1006,20240529,243,55,12,0,0,0,0
54807,WH_E_RM,MAT_RM_2001,20240529,255,59,13,0,0,0,0
54808,WH_E_RM,MAT_RM_2002,20240529,267,63,14,0,0,0,0
54809,WH_E_RM,MAT_RM_2003,20240529,279,35,15,0,0,0,0
54810,WH_E_RM,MAT_RM_2004,20240529,291,39,16,0,0,0,0
54811,WH_E_RM,MAT_RM_2005,20240529,303,43,12,0,0,0,0
54812,WH_E_RM,MAT_RM_2006,20240529,315,47,13,0,0,0,0
54813,WH_E_RM,MAT_RM_2007,20240529,327,51,14,0,0,0,0
54814,WH_E_RM,MAT_RM_2008,20240529,339,55,15,0,0,0,0
54815,WH_E_RM,MAT_RM_2009,20240529,351,59,16,0,0,0,0
54816,WH_E_RM,MAT_RM_2010,20240529,363,63,12,0,0,0,0
54817,WH_E_FG,MAT_FG_1001,20240529,183,35,12,0,0,0,0
54818,WH_E_FG,MAT_FG_1002,20240529,195,39,13,0,0,0,0
54819,WH_E_FG,MAT_FG_1003,20240529,207,43,14,0,0,0,0
54820,WH_E_FG,MAT_FG_1004,20240529,219,47,15,0,0,0,0
54821,WH_E_FG,MAT_FG_1005,20240529,231,51,16,0,0,0,0
54822,WH_E_FG,MAT_FG_1006,20240529,243,55,12,0,0,0,0
54823,WH_E_FG,MAT_RM_2001,20240529,255,59,13,0,0,0,0
54824,WH_E_FG,MAT_RM_2002,20240529,267,63,14,0,0,0,0
54825,WH_E_FG,MAT_RM_2003,20240529,279,35,15,0,0,0,0
54826,WH_E_FG,MAT_RM_2004,20240529,291,39,16,0,0,0,0
54827,WH_E_FG,MAT_RM_2005,20240529,303,43,12,0,0,0,0
54828,WH_E_FG,MAT_RM_2006,20240529,315,47,13,0,0,0,0
54829,WH_E_FG,MAT_RM_2007,20240529,327,51,14,0,0,0,0
54830,WH_E_FG,MAT_RM_2008,20240529,339,55,15,0,0,0,0
54831,WH_E_FG,MAT_RM_2009,20240529,351,59,16,0,0,0,0
54832,WH_E_FG,MAT_RM_2010,20240529,363,63,12,0,0,0,0
54833,WH_S_RM,MAT_FG_1001,20240529,183,35,12,0,0,0,0
54834,WH_S_RM,MAT_FG_1002,20240529,195,39,13,0,0,0,0
54835,WH_S_RM,MAT_FG_1003,20240529,207,43,14,0,0,0,0
54836,WH_S_RM,MAT_FG_1004,20240529,219,47,15,0,0,0,0
54837,WH_S_RM,MAT_FG_1005,20240529,231,51,16,0,0,0,0
54838,WH_S_RM,MAT_FG_1006,20240529,243,55,12,0,0,0,0
54839,WH_S_RM,MAT_RM_2001,20240529,255,59,13,0,0,0,0
54840,WH_S_RM,MAT_RM_2002,20240529,267,63,14,0,0,0,0
54841,WH_S_RM,MAT_RM_2003,20240529,279,35,15,0,0,0,0
54842,WH_S_RM,MAT_RM_2004,20240529,291,39,16,0,0,0,0
54843,WH_S_RM,MAT_RM_2005,20240529,303,43,12,0,0,0,0
54844,WH_S_RM,MAT_RM_2006,20240529,315,47,13,0,0,0,0
54845,WH_S_RM,MAT_RM_2007,20240529,327,51,14,0,0,0,0
54846,WH_S_RM,MAT_RM_2008,20240529,339,55,15,0,0,0,0
54847,WH_S_RM,MAT_RM_2009,20240529,351,59,16,0,0,0,0
54848,WH_S_RM,MAT_RM_2010,20240529,363,63,12,0,0,0,0
54849,WH_S_FG,MAT_FG_1001,20240529,183,35,12,0,0,0,0
54850,WH_S_FG,MAT_FG_1002,20240529,195,39,13,0,0,0,0
54851,WH_S_FG,MAT_FG_1003,20240529,207,43,14,0,0,0,0
54852,WH_S_FG,MAT_FG_1004,20240529,219,47,15,0,0,0,0
54853,WH_S_FG,MAT_FG_1005,20240529,231,51,16,0,0,0,0
54854,WH_S_FG,MAT_FG_1006,20240529,243,55,12,0,0,0,0
54855,WH_S_FG,MAT_RM_2001,20240529,255,59,13,0,0,0,0
54856,WH_S_FG,MAT_RM_2002,20240529,267,63,14,0,0,0,0
54857,WH_S_FG,MAT_RM_2003,20240529,279,35,15,0,0,0,0
54858,WH_S_FG,MAT_RM_2004,20240529,291,39,16,0,0,0,0
54859,WH_S_FG,MAT_RM_2005,20240529,303,43,12,0,0,0,0
54860,WH_S_FG,MAT_RM_2006,20240529,315,47,13,0,0,0,0
54861,WH_S_FG,MAT_RM_2007,20240529,327,51,14,0,0,0,0
54862,WH_S_FG,MAT_RM_2008,20240529,339,55,15,0,0,0,0
54863,WH_S_FG,MAT_RM_2009,20240529,351,59,16,0,0,0,0
54864,WH_S_FG,MAT_RM_2010,20240529,363,63,12,0,0,0,0
54865,WH_E_RM,MAT_FG_1001,20240531,189,35,12,0,0,0,0
54866,WH_E_RM,MAT_FG_1002,20240531,201,39,13,0,0,0,0
54867,WH_E_RM,MAT_FG_1003,20240531,213,43,14,0,0,0,0
54868,WH_E_RM,MAT_FG_1004,20240531,225,47,15,0,0,0,0
54869,WH_E_RM,MAT_FG_1005,20240531,237,51,16,0,0,0,0
54870,WH_E_RM,MAT_FG_1006,20240531,249,55,12,0,0,0,0
54871,WH_E_RM,MAT_RM_2001,20240531,261,59,13,0,0,0,0
54872,WH_E_RM,MAT_RM_2002,20240531,273,63,14,0,0,0,0
54873,WH_E_RM,MAT_RM_2003,20240531,285,35,15,0,0,0,0
54874,WH_E_RM,MAT_RM_2004,20240531,297,39,16,0,0,0,0
54875,WH_E_RM,MAT_RM_2005,20240531,309,43,12,0,0,0,0
54876,WH_E_RM,MAT_RM_2006,20240531,321,47,13,0,0,0,0
54877,WH_E_RM,MAT_RM_2007,20240531,333,51,14,0,0,0,0
54878,WH_E_RM,MAT_RM_2008,20240531,345,55,15,0,0,0,0
54879,WH_E_RM,MAT_RM_2009,20240531,357,59,16,0,0,0,0
54880,WH_E_RM,MAT_RM_2010,20240531,369,63,12,0,0,0,0
54881,WH_E_FG,MAT_FG_1001,20240531,189,35,12,0,0,0,0
54882,WH_E_FG,MAT_FG_1002,20240531,201,39,13,0,0,0,0
54883,WH_E_FG,MAT_FG_1003,20240531,213,43,14,0,0,0,0
54884,WH_E_FG,MAT_FG_1004,20240531,225,47,15,0,0,0,0
54885,WH_E_FG,MAT_FG_1005,20240531,237,51,16,0,0,0,0
54886,WH_E_FG,MAT_FG_1006,20240531,249,55,12,0,0,0,0
54887,WH_E_FG,MAT_RM_2001,20240531,261,59,13,0,0,0,0
54888,WH_E_FG,MAT_RM_2002,20240531,273,63,14,0,0,0,0
54889,WH_E_FG,MAT_RM_2003,20240531,285,35,15,0,0,0,0
54890,WH_E_FG,MAT_RM_2004,20240531,297,39,16,0,0,0,0
54891,WH_E_FG,MAT_RM_2005,20240531,309,43,12,0,0,0,0
54892,WH_E_FG,MAT_RM_2006,20240531,321,47,13,0,0,0,0
54893,WH_E_FG,MAT_RM_2007,20240531,333,51,14,0,0,0,0
54894,WH_E_FG,MAT_RM_2008,20240531,345,55,15,0,0,0,0
54895,WH_E_FG,MAT_RM_2009,20240531,357,59,16,0,0,0,0
54896,WH_E_FG,MAT_RM_2010,20240531,369,63,12,0,0,0,0
54897,WH_S_RM,MAT_FG_1001,20240531,189,35,12,0,0,0,0
54898,WH_S_RM,MAT_FG_1002,20240531,201,39,13,0,0,0,0
54899,WH_S_RM,MAT_FG_1003,20240531,213,43,14,0,0,0,0
54900,WH_S_RM,MAT_FG_1004,20240531,225,47,15,0,0,0,0
54901,WH_S_RM,MAT_FG_1005,20240531,237,51,16,0,0,0,0
54902,WH_S_RM,MAT_FG_1006,20240531,249,55,12,0,0,0,0
54903,WH_S_RM,MAT_RM_2001,20240531,261,59,13,0,0,0,0
54904,WH_S_RM,MAT_RM_2002,20240531,273,63,14,0,0,0,0
54905,WH_S_RM,MAT_RM_2003,20240531,285,35,15,0,0,0,0
54906,WH_S_RM,MAT_RM_2004,20240531,297,39,16,0,0,0,0
54907,WH_S_RM,MAT_RM_2005,20240531,309,43,12,0,0,0,0
54908,WH_S_RM,MAT_RM_2006,20240531,321,47,13,0,0,0,0
54909,WH_S_RM,MAT_RM_2007,20240531,333,51,14,0,0,0,0
54910,WH_S_RM,MAT_RM_2008,20240531,345,55,15,0,0,0,0
54911,WH_S_RM,MAT_RM_2009,20240531,357,59,16,0,0,0,0
54912,WH_S_RM,MAT_RM_2010,20240531,369,63,12,0,0,0,0
54913,WH_S_FG,MAT_FG_1001,20240531,189,35,12,0,0,0,0
54914,WH_S_FG,MAT_FG_1002,20240531,201,39,13,0,0,0,0
54915,WH_S_FG,MAT_FG_1003,20240531,213,43,14,0,0,0,0
54916,WH_S_FG,MAT_FG_1004,20240531,225,47,15,0,0,0,0
54917,WH_S_FG,MAT_FG_1005,20240531,237,51,16,0,0,0,0
54918,WH_S_FG,MAT_FG_1006,20240531,249,55,12,0,0,0,0
54919,WH_S_FG,MAT_RM_2001,20240531,261,59,13,0,0,0,0
54920,WH_S_FG,MAT_RM_2002,20240531,273,63,14,0,0,0,0
54921,WH_S_FG,MAT_RM_2003,20240531,285,35,15,0,0,0,0
54922,WH_S_FG,MAT_RM_2004,20240531,297,39,16,0,0,0,0
54923,WH_S_FG,MAT_RM_2005,20240531,309,43,12,0,0,0,0
54924,WH_S_FG,MAT_RM_2006,20240531,321,47,13,0,0,0,0
54925,WH_S_FG,MAT_RM_2007,20240531,333,51,14,0,0,0,0
54926,WH_S_FG,MAT_RM_2008,20240531,345,55,15,0,0,0,0
54927,WH_S_FG,MAT_RM_2009,20240531,357,59,16,0,0,0,0
54928,WH_S_FG,MAT_RM_2010,20240531,369,63,12,0,0,0,0
54929,WH_E_RM,MAT_FG_1001,20240601,183,35,12,0,0,0,0
54930,WH_E_RM,MAT_FG_1002,20240601,195,39,13,0,0,0,0
54931,WH_E_RM,MAT_FG_1003,20240601,207,43,14,0,0,0,0
54932,WH_E_RM,MAT_FG_1004,20240601,219,47,15,0,0,0,0
54933,WH_E_RM,MAT_FG_1005,20240601,231,51,16,0,0,0,0
54934,WH_E_RM,MAT_FG_1006,20240601,243,55,12,0,0,0,0
54935,WH_E_RM,MAT_RM_2001,20240601,255,59,13,0,0,0,0
54936,WH_E_RM,MAT_RM_2002,20240601,267,63,14,0,0,0,0
54937,WH_E_RM,MAT_RM_2003,20240601,279,35,15,0,0,0,0
54938,WH_E_RM,MAT_RM_2004,20240601,291,39,16,0,0,0,0
54939,WH_E_RM,MAT_RM_2005,20240601,303,43,12,0,0,0,0
54940,WH_E_RM,MAT_RM_2006,20240601,315,47,13,0,0,0,0
54941,WH_E_RM,MAT_RM_2007,20240601,327,51,14,0,0,0,0
54942,WH_E_RM,MAT_RM_2008,20240601,339,55,15,0,0,0,0
54943,WH_E_RM,MAT_RM_2009,20240601,351,59,16,0,0,0,0
54944,WH_E_RM,MAT_RM_2010,20240601,363,63,12,0,0,0,0
54945,WH_E_FG,MAT_FG_1001,20240601,183,35,12,0,0,0,0
54946,WH_E_FG,MAT_FG_1002,20240601,195,39,13,0,0,0,0
54947,WH_E_FG,MAT_FG_1003,20240601,207,43,14,0,0,0,0
54948,WH_E_FG,MAT_FG_1004,20240601,219,47,15,0,0,0,0
54949,WH_E_FG,MAT_FG_1005,20240601,231,51,16,0,0,0,0
54950,WH_E_FG,MAT_FG_1006,20240601,243,55,12,0,0,0,0
